candidate_rule_id,industry_code,industry_name,division_code,division_name,group_code,group_name,permit_type,scenario_template_ids,unknown_scenarios,source_basis,confidence,confirmation_questions,runtime_status,notes
BATCH4_GB4754_0111,0111,稻谷种植,01,农业,011,谷物种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0112,0112,小麦种植,01,农业,011,谷物种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0113,0113,玉米种植,01,农业,011,谷物种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0119,0119,其他谷物种植,01,农业,011,谷物种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0121,0121,豆类种植,01,农业,012,豆类、油料和薯类种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0122,0122,油料种植,01,农业,012,豆类、油料和薯类种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0123,0123,薯类种植,01,农业,012,豆类、油料和薯类种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0131,0131,棉花种植,01,农业,013,棉、麻、糖、烟草种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0132,0132,麻类种植,01,农业,013,棉、麻、糖、烟草种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
BATCH4_GB4754_0133,0133,糖料种植,01,农业,013,棉、麻、糖、烟草种植,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",MEDIUM,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否存在规模化养殖、水产养殖、农产品初加工、清洗、烘干、堆肥、病死动物处置或农药/兽药包装物暂存？"", ""是否有粪污、养殖尾水、清洗废水、恶臭、粉尘、锅炉或烘干设施？""]",CANDIDATE_ONLY,Batch4候选：一产及辅助活动不得仅按行业代码判定污染场景，养殖/清洗/烘干/农药兽药包装等均需现场确认。
