candidate_rule_id,industry_code,industry_name,division_code,division_name,group_code,group_name,permit_type,scenario_template_ids,unknown_scenarios,source_basis,confidence,confirmation_questions,runtime_status,notes
BATCH8_GB4754_5111,5111,谷物、豆及薯类批发,51,批发业,511,农、林、牧、渔产品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5112,5112,种子批发,51,批发业,511,农、林、牧、渔产品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5113,5113,畜牧渔业饲料批发,51,批发业,511,农、林、牧、渔产品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5114,5114,棉、麻批发,51,批发业,511,农、林、牧、渔产品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5115,5115,林业产品批发,51,批发业,511,农、林、牧、渔产品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5116,5116,牲畜批发,51,批发业,511,农、林、牧、渔产品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5117,5117,渔业产品批发,51,批发业,511,农、林、牧、渔产品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5119,5119,其他农牧产品批发,51,批发业,511,农、林、牧、渔产品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5121,5121,米、面制品及食用油批发,51,批发业,512,食品、饮料及烟草制品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
BATCH8_GB4754_5122,5122,糕点、糖果及糖批发,51,批发业,512,食品、饮料及烟草制品批发,NEED_CONFIRM,"[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_VOCS_SOLVENT_AND_TREATMENT""]","[""GB/T 4754-2017 industry_catalog_base.csv"", ""固定污染源排污许可分类管理名录(2019年版)表格级抽取与条件规则化草案，仅作为候选召回依据"", ""scenario_templates.json v0.1 复用；不新增运行时模板""]",LOW,"[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否仅贸易/零售，还是存在仓储、分装、维修、清洗、冷库、加油站或危险化学品经营？""]",CANDIDATE_ONLY,Batch8候选：批发零售默认轻画像；存在加油站、危化品、维修、冷链或分装时才触发专项场景。
